"quadrat","year","month","boundary","perennial_cover","nonpernn_cover","grass_cover","shrub_cover","other_cover","bareground"
"G4","1947","09",1,0.0454744013040722,4.98901801660911e-05,0.0454744013040722,0,4.98901801660911e-05,0.954525598695928
"G4","1949","03",1,0.0191194141550946,0,0.0191194141550946,0,0,0.980880585844905
"G4","1949","08",1,0.020139867916599,0.000149670542531066,0.020139867916599,0,0.000149670542531066,0.979860132083401
"G4","1950","08",1,0.0329579027486946,0,0.0329579027486946,0,0,0.967042097251305
"G4","1951","08",1,0.0253452098756121,0,0.0253452098756121,0,0,0.974654790124388
"G4","1952","09",1,0.00228048019411071,0,0.00228048019411071,0,0,0.997719519805889
"G4","1956","08",0.997803624695192,0,0,0,0,1,1
"G4","1957","08",0.997803624695192,0,0,0,0,1,1
"G4","1959","09",1,9.97803649785674e-05,0,9.97803649785674e-05,0,0,0.999900219635021
"G4","1960","08",1,0.00298343283192494,0,0.00298343283192494,0,0,0.997016567168075
"G4","1969","08",1,7.48352702491366e-05,9.97803626553746e-05,7.48352702491366e-05,0,9.97803626553746e-05,0.999925164729751
"G4","1971","08",0.997803624695192,0,0,0,0,1,1
"G4","1972","08",1,0.00138819928304435,0,0.00138819928304435,0,0,0.998611800716956
"G4","1973","08",1,0.00381240808456261,0,0.00381240808456261,0,0,0.996187591915437
"G4","1975","08",1,0.010794738519648,0,0.010794738519648,0,0,0.989205261480352
"G4","1976","07",1,0.0174271891120519,0,0.0174271891120519,0,0,0.982572810887948
"G4","1977","08",1,0.0497356214787974,4.98901801660907e-05,0.0497356214787974,0,4.98901801660907e-05,0.950264378521203
"G4","1995","10",1,0.00180684552100448,0,0.00180684552100448,0,0,0.998193154478995
"G4","2001","10",1,0.00433627523119356,0,0.00433627523119356,0,0,0.995663724768806
"G4","2006","11",0.982837270004016,0.0066751934561969,0,0.00503085024669688,0.00164434320950002,1,0.993324806543803
"G4","2011","11",0.978173959253901,0,0,0,0,1,1
"G4","2016","09",0.988878643997023,0.00214425538540507,0,0.00214425538540507,0,1,0.997855744614595
"G5","1915","06",1,0.0696791745970356,0,0.0696791745970356,0,0,0.930320825402964
"G5","1915","09",1,0.0573479034234947,0,0.0573479034234947,0,0,0.942652096576505
"G5","1916","05",1,0.0646892325605294,7.49606093978516e-05,0.0646892325605294,0,7.49606093978516e-05,0.935310767439471
"G5","1916","09",1,0.0477683064349445,0.00037407207966853,0.0477683064349445,0,0.00037407207966853,0.952231693565056
"G5","1917","06",1,0.0278333070008165,7.4814414540179e-05,0.0278333070008165,0,7.4814414540179e-05,0.972166692999183
"G5","1918","09",1,0.0170836175113621,0.000452078578177657,0.0170836175113621,0,0.000452078578177657,0.982916382488638
"G5","1919","05",1,0.0172205828102085,0,0.0172205828102085,0,0,0.982779417189791
"G5","1919","10",1,0.0205868325100642,0,0.0205868325100642,0,0,0.979413167489936
"G5","1920","08",1,0.0343274975980163,2.49381381800597e-05,0.0343274975980163,0,2.49381381800597e-05,0.965672502401984
"G5","1920","11",1,0.040868512024954,0,0.040868512024954,0,0,0.959131487975046
"G5","1921","10",1,0.0492584300327898,0,0.0492584300327898,0,0,0.95074156996721
"G5","1922","10",1,0.00481355954619078,2.49381405026048e-05,0.00481355954619078,0,2.49381405026048e-05,0.995186440453809
"G5","1923","10",1,0.0102580539662148,9.97525521396024e-05,0.0102580539662148,0,9.97525521396024e-05,0.989741946033785
"G5","1924","11",1,0.0142953391253106,0.000856375680548174,0.0142953391253106,0,0.000856375680548174,0.985704660874689
"G5","1925","11",1,0.00859723378252712,0.000124690693222843,0.00859723378252712,0,0.000124690693222843,0.991402766217473
"G5","1926","09",1,0.0290240532426555,0.00331527616450115,0.0290240532426555,0,0.00331527616450115,0.970975946757345
"G5","1927","09",1,0.0416661683469239,0,0.0416661683469239,0,0,0.958333831653076
"G5","1928","09",1,0.0617097933135058,0,0.0617097933135058,0,0,0.938290206686494
"G5","1929","08",1,0.0946446255527548,2.49381381800597e-05,0.0946446255527548,0,2.49381381800597e-05,0.905355374447245
"G5","1930","09",1,0.0699852453541557,4.98762763601194e-05,0.0699852453541557,0,4.98762763601194e-05,0.930014754645844
"G5","1931","09",1,0.0847069218213689,2.49381381800602e-05,0.0847069218213689,0,2.49381381800602e-05,0.915293078178631
"G5","1932","10",1,0.100028669978262,2.49381381800597e-05,0.100028669978262,0,2.49381381800597e-05,0.899971330021738
"G5","1933","10",1,0.0629236123516677,0.000299257665128351,0.0629236123516677,0,0.000299257665128351,0.937076387648332
"G5","1934","10",1,0.0444365212292884,2.49381405026051e-05,0.0444365212292884,0,2.49381405026051e-05,0.955563478770712
"G5","1935","05",1,0.0130023814481216,2.49381381800597e-05,0.0130023814481216,0,2.49381381800597e-05,0.986997618551878
"G5","1935","10",1,0.0103283795366694,2.49381381800597e-05,0.0103283795366694,0,2.49381381800597e-05,0.989671620463331
"G5","1936","10",1,0.0430331025031744,0.000174566969582962,0.0430331025031744,0,0.000174566969582962,0.956966897496826
"G5","1937","10",1,0.0502995973253695,0.000648391610390958,0.0502995973253695,0,0.000648391610390958,0.949700402674631
"G5","1938","09",1,0.0837736918840581,0.000199505110085568,0.0837736918840581,0,0.000199505110085568,0.916226308115942
"G5","1939","12",1,0.0471226280894203,2.49381381800597e-05,0.0471226280894203,0,2.49381381800597e-05,0.95287737191058
"G5","1940","12",1,0.0126179051560193,2.49381381800597e-05,0.0126179051560193,0,2.49381381800597e-05,0.987382094843981
"G5","1942","01",1,0.000896526086876398,9.97525547524657e-05,0.000896526086876398,0,9.97525547524657e-05,0.999103473913124
"G5","1942","10",1,0.00104939687473596,0.000149628833725448,0.00104939687473596,0,0.000149628833725448,0.998950603125264
"G5","1943","10",1,0.0020244781104403,0.000199505107472704,0.0020244781104403,0,0.000199505107472704,0.99797552188956
"G5","1944","09",1,0.00294918428269227,0.000149628831402902,0.00294918428269227,0,0.000149628831402902,0.997050815717308
"G5","1945","09",1,0.00726642498862114,7.48144168627239e-05,0.00726642498862114,0,7.48144168627239e-05,0.992733575011379
"G5","1946","09",1,0.0181365107682145,9.97525550427839e-05,0.0181365107682145,0,9.97525550427839e-05,0.981863489231786
"G5","1947","09",1,0.0102595502578443,9.97525550427836e-05,0.0102595502578443,0,9.97525550427836e-05,0.989740449742156
"G5","1949","03",1,0.00593976586785387,0,0.00593976586785387,0,0,0.994060234132146
"G5","1949","08",1,0.00907897879608092,7.48144165724069e-05,0.00907897879608092,0,7.48144165724069e-05,0.990921021203919
"G5","1950","08",1,0.00614625365660082,0.000149628831402902,0.00614625365660082,0,0.000149628831402902,0.993853746343399
"G5","1951","08",0.997525548569802,0,0,0,0,1,1
"G5","1956","08",0.997525548569802,0,0,0,0,1,1
"G5","1957","08",0.997525548569802,0,0,0,0,1,1
"G5","1959","09",1,7.48144168627239e-05,0,7.48144168627239e-05,0,0,0.999925185583137
"G5","1960","08",0.997525548569802,0,0,0,0,1,1
"G5","1965","08",0.997525548569802,0,0,0,0,1,1
"G5","1971","08",0.997525548569802,0,0,0,0,1,1
"G5","1973","08",0.997525548569802,0,0,0,0,1,1
"G5","1974","07",0.997525548569802,0,0,0,0,1,1
"G5","1975","08",1,0.00258593535471518,0,0.00258593535471518,0,0,0.997414064645285
"G5","1976","07",1,0.00283242391540168,0,0.00283242391540168,0,0,0.997167576084598
"G5","1977","08",1,0.00520209573476843,0,0.00520209573476843,0,0,0.994797904265232
"G5","1995","10",0.969093690674295,0,0,0,0,1,1
"G5","2001","10",0.997796616399619,0,0,0,0,1,1
"G5","2006","11",0.980152009699276,0.00123352914379907,0,0.00123352914379907,0,1,0.998766470856201
"G5","2011","11",0.978717091622081,0.00437036739807081,0,0.00437036739807081,0,1,0.995629632601929
"G5","2016","09",0.981574042835188,0,0,0,0,1,1
"G6","1927","09",1,0.117340358242499,2.49435838964511e-05,0.117340358242499,0,2.49435838964511e-05,0.882659641757501
"G6","1928","09",1,0.121228663940637,2.49435838964511e-05,0.121228663940637,0,2.49435838964511e-05,0.878771336059363
"G6","1929","08",1,0.134207494360887,2.49435838964516e-05,0.134207494360887,0,2.49435838964516e-05,0.865792505639113
"G6","1930","09",1,0.13038819755725,2.49435838964508e-05,0.13038819755725,0,2.49435838964508e-05,0.86961180244275
"G6","1931","09",1,0.0972446591834257,2.49435838964516e-05,0.0972446591834257,0,2.49435838964516e-05,0.902755340816574
"G6","1932","10",1,0.186864154435991,2.49435862195032e-05,0.186864154435991,0,2.49435862195032e-05,0.813135845564009
"G6","1933","10",1,0.10350828251634,2.49435838964514e-05,0.10350828251634,0,2.49435838964514e-05,0.89649171748366
"G6","1934","10",1,0.0948132932659998,2.49435838964511e-05,0.0948132932659998,0,2.49435838964511e-05,0.905186706734
"G6","1935","05",1,0.0423078113594204,2.49435838964512e-05,0.0423078113594204,0,2.49435838964512e-05,0.95769218864058
"G6","1935","10",1,0.0327424455684351,0,0.0327424455684351,0,0,0.967257554431565
"G6","1936","10",1,0.0835672437465649,4.98871701159551e-05,0.0835672437465649,0,4.98871701159551e-05,0.916432756253435
"G6","1937","10",1,0.104797691299621,2.49435838964508e-05,0.104797691299621,0,2.49435838964508e-05,0.895202308700379
"G6","1938","09",1,0.128592059957403,0,0.128592059957403,0,0,0.871407940042597
"G6","1939","12",1,0.0498435325633171,0,0.0498435325633171,0,0,0.950156467436683
"G6","1940","12",1,0.0896467435888588,0,0.0896467435888588,0,0,0.910353256411141
"G6","1942","01",1,0.0451743180286522,4.98871701159546e-05,0.0451743180286522,0,4.98871701159546e-05,0.954825681971348
"G6","1942","10",1,0.0394213397096742,4.98871677929022e-05,0.0394213397096742,0,4.98871677929022e-05,0.960578660290326
"G6","1943","10",1,0.0357770820298509,2.49435838964514e-05,0.0357770820298509,0,2.49435838964514e-05,0.964222917970149
"G6","1944","09",1,0.0411842275417447,2.49435838964511e-05,0.0411842275417447,0,2.49435838964511e-05,0.958815772458255
"G6","1945","09",1,0.060477666103506,9.97743402319097e-05,0.060477666103506,0,9.97743402319097e-05,0.939522333896494
"G6","1946","09",1,0.0526792539301151,9.97743422645805e-05,0.0526792539301151,0,9.97743422645805e-05,0.947320746069885
"G6","1947","09",1,0.0641385361725158,0,0.0641385361725158,0,0,0.935861463827484
"G6","1949","03",1,0.0314658328871772,0,0.0314658328871772,0,0,0.968534167112823
"G6","1949","08",1,0.0695402689397858,0,0.0695402689397858,0,0,0.930459731060214
"G6","1950","08",1,0.0433464621511698,0,0.0433464621511698,0,0,0.95665353784883
"G6","1951","08",1,0.061904159733061,0,0.061904159733061,0,0,0.938095840266939
"G6","1952","09",1,0.00341627333010961,0,0.00341627333010961,0,0,0.99658372666989
"G6","1953","10",1,0.0112056558870359,0,0.0112056558870359,0,0,0.988794344112964
"G6","1954","11",1,0.00750851777640833,7.48307540124064e-05,0.00750851777640833,0,7.48307540124064e-05,0.992491482223592
"G6","1955","09",1,0.0188892776124083,0,0.0188892776124083,0,0,0.981110722387592
"G6","1956","08",0.997743377230131,0,0,0,0,1,1
"G6","1957","08",1,4.98871677929022e-05,0,4.98871677929022e-05,0,0,0.999950112832207
"G6","1958","09",1,0.0119020807568877,0.000124717924128361,0.0119020807568877,0,0.000124717924128361,0.988097919243112
"G6","1960","08",1,0.00638351223495739,0,0.00638351223495739,0,0,0.993616487765043
"G6","1965","08",1,0.0190075102051301,0,0.0190075102051301,0,0,0.98099248979487
"G6","1971","08",0.997743377230131,0,0,0,0,1,1
"G6","1972","08",1,0.00314488713031803,0,0.00314488713031803,0,0,0.996855112869682
"G6","1973","08",1,0.0212609136145533,0,0.0212609136145533,0,0,0.978739086385447
"G6","1975","08",1,0.0930242745340903,0,0.0930242745340903,0,0,0.90697572546591
"G6","1976","07",1,0.0277480415199393,0,0.0277480415199393,0,0,0.972251958480061
"G6","1977","08",1,0.047587719576116,0,0.047587719576116,0,0,0.952412280423884
"G6","1995","10",1,0.0027598887917225,0,0.0027598887917225,0,0,0.997240111208277
"G6","2001","10",0.987431999485735,0,0,0,0,1,1
"G6","2006","11",0.958351797928851,0.0146081470940521,0,0.0146081470940521,0,1,0.985391852905948
"G6","2011","11",0.991997241400609,0,0,0,0,1,1
"G6","2016","09",0.988622340611475,0,0,0,0,1,1
"H1","1915","06",1,0.0495656820758183,0.00179633771699739,0.0495656820758183,0,0.00179633771699739,0.950434317924182
"H1","1915","09",1,0.0373284573120798,0.000306589839055481,0.0373284573120798,0,0.000306589839055481,0.96267154268792
"H1","1916","05",1,0.0490352119836568,0.00076946086485424,0.0490352119836568,0,0.00076946086485424,0.950964788016343
"H1","1916","09",1,0.0375452501904468,0.000841559237092248,0.0375452501904468,0,0.000841559237092248,0.962454749809553
"H1","1917","06",1,0.0268084442853488,0.000861039640995794,0.0268084442853488,0,0.000861039640995794,0.973191555714651
"H1","1917","09",1,0.0329416333547348,0,0.0329416333547348,0,0,0.967058366645265
"H1","1919","04",1,0.00851035654800285,0,0.00851035654800285,0,0,0.991489643451997
"H1","1919","07",1,0.00930022351092427,0,0.00930022351092427,0,0,0.990699776489076
"H1","1919","10",1,0.0167801732631718,0,0.0167801732631718,0,0,0.983219826736828
"H1","1920","10",1,0.0238609263948272,0,0.0238609263948272,0,0,0.976139073605173
"H1","1921","10",1,0.0243326815481946,0,0.0243326815481946,0,0,0.975667318451805
"H1","1922","10",1,0.00145843192992196,0,0.00145843192992196,0,0,0.998541568070078
"H1","1924","01",1,0.011574264024498,0,0.011574264024498,0,0,0.988425735975502
"H1","1927","06",1,0.0722596410153853,0,0.0722596410153853,0,0,0.927740358984615
"H1","1928","08",1,0.0426214621549099,0,0.0426214621549099,0,0,0.95737853784509
"H1","1929","10",1,0.0393904731103514,0,0.0393904731103514,0,0,0.960609526889649
"H1","1930","09",1,0.0555429794815586,0,0.0555429794815586,0,0,0.944457020518441
"H1","1931","09",1,0.0444012758422958,0.000462871017629054,0.0444012758422958,0,0.000462871017629054,0.955598724157704
"H1","1932","10",1,0.0426438590862494,0.000129902511803121,0.0426438590862494,0,0.000129902511803121,0.957356140913751
"H1","1933","10",1,0.0429470744700411,0,0.0429470744700411,0,0,0.957052925529959
"H1","1934","10",1,0.0373397554085696,0,0.0373397554085696,0,0,0.96266024459143
"H1","1935","05",1,0.0318476164876383,2.48855378704032e-05,0.0318476164876383,0,2.48855378704032e-05,0.968152383512362
"H1","1935","10",1,0.0300961722972707,0,0.0300961722972707,0,0,0.969903827702729
"H1","1936","10",1,0.0268061050222024,0,0.0268061050222024,0,0,0.973193894977798
"H1","1937","10",1,0.026023793264601,0,0.026023793264601,0,0,0.973976206735399
"H1","1938","09",1,0.0449936014536097,0,0.0449936014536097,0,0,0.95500639854639
"H1","1940","01",1,0.0441456515985941,0,0.0441456515985941,0,0,0.955854348401406
"H1","1941","02",1,0.0472835736841743,0,0.0472835736841743,0,0,0.952716426315826
"H1","1942","01",1,0.0321577401031231,0,0.0321577401031231,0,0,0.967842259896877
"H1","1943","04",1,0.0472237936160115,0,0.0472237936160115,0,0,0.952776206383989
"H1","1943","11",1,0.0423826505664273,0,0.0423826505664273,0,0,0.957617349433573
"H1","1944","09",1,0.0590583404888693,0,0.0590583404888693,0,0,0.940941659511131
"H1","1945","09",1,0.0467206080969992,0,0.0467206080969992,0,0,0.953279391903001
"H1","1946","11",1,0.0433694616259082,0,0.0433694616259082,0,0,0.956630538374092
"H1","1948","01",1,0.0425413107542118,0,0.0425413107542118,0,0,0.957458689245788
"H1","1949","08",1,0.0232269175643815,4.97710763202178e-05,0.0232269175643815,0,4.97710763202178e-05,0.976773082435618
"H1","1950","11",1,0.0103105763869645,4.97710786378643e-05,0.0103105763869645,0,4.97710786378643e-05,0.989689423613035
"H1","1951","08",1,0.00399014726658068,4.97710786378641e-05,0.00399014726658068,0,4.97710786378641e-05,0.996009852733419
"H1","1952","09",1,0.000722277875863646,2.78718043616743e-05,0.000722277875863646,0,2.78718043616743e-05,0.999277722124136
"H1","1956","08",1,0.00591882630895717,0,0.00591882630895717,0,0,0.994081173691043
"H1","1957","08",1,0.000892241127312112,0,0.000892241127312112,0,0,0.999107758872688
"H1","1958","09",1,0.000479295479854577,0,0.000479295479854577,0,0,0.999520704520145
"H1","1959","08",1,0.00241339953320927,0,0.00241339953320927,0,0,0.997586600466791
"H1","1960","08",1,0.0138458160298843,0,0.0138458160298843,0,0,0.986154183970116
"H1","1961","09",0.995421547726708,0,0,0,0,1,1
"H1","1962","08",0.995421547726708,0,0,0,0,1,1
"H1","1965","08",1,0.000174198769148704,0,0.000174198769148704,0,0,0.999825801230851
"H1","1966","10",1,0.00928180821656785,0,0.00915738052113202,0.000124427695435837,0,0.990718191783432
"H1","1967","09",1,0.0096112927265402,0,0.0096112927265402,0,0,0.99038870727346
"H1","1968","08",1,0.00631346116300682,0.000572367395933972,0.00631346116300682,0,0.000572367395933972,0.993686538836993
"H1","1969","09",1,0.00243529882368002,0.000223969850104215,0.00243529882368002,0,0.000223969850104215,0.99756470117632
"H1","1970","08",1,0.000429623934573886,0,0.000429623934573886,0,0,0.999570376065426
"H1","1971","07",1,0.0260815376781462,4.97710809555107e-05,0.0260815376781462,0,4.97710809555107e-05,0.973918462321854
"H1","1972","08",1,0.00187587190515577,0,0.00187587190515577,0,0,0.998124128094844
"H1","1973","08",1,0.0120679931614477,0.000597750636050228,0.0120679931614477,0,0.000597750636050228,0.987932006838552
"H1","1974","06",1,0.00881863857150746,0.00291668467355945,0.00881863857150746,0,0.00291668467355945,0.991181361428493
"H1","1975","08",1,0.0183401443292257,0,0.0183401443292257,0,0,0.981659855670774
"H1","1976","07",1,0.0124429186835832,0.0036054666217576,0.0124429186835832,0,0.0036054666217576,0.987557081316417
"H1","1977","07",1,0.0204769162037948,0.00289568128375586,0.0204769162037948,0,0.00289568128375586,0.979523083796205
"H1","1980","01",1,0.0285556181469541,0.000149313233595947,0.0285556181469541,0,0.000149313233595947,0.971444381853046
"H1","1995","10",1,0.0119669141140092,0,0.0119669141140092,0,0,0.988033085885991
"H1","2001","11",1,0.00509437500887204,0,0.00509437500887204,0,0,0.994905624991128
"H1","2006","11",0.965990334487879,0.0180773459737485,0,0.0180773459737485,0,1,0.981922654026252
"H1","2011","10",0.955894568336058,0.0407501812948418,0,0.0207470253627954,0.0200031559320464,1,0.959249818705158
"H1","2016","09",0.991363214323602,0.000264731349057297,0,0.000264731349057297,0,1,0.999735268650943
"H2","1915","06",1,0.0779630712605436,0,0.0779630712605436,0,0,0.922036928739456
"H2","1915","09",1,0.0621847498115132,0,0.0621847498115132,0,0,0.937815250188487
"H2","1916","05",1,0.0396597508512476,0,0.0396597508512476,0,0,0.960340249148752
"H2","1916","09",1,0.0387797624611325,0.000124736121126006,0.0387797624611325,0,0.000124736121126006,0.961220237538868
"H2","1917","06",1,0.0164067918624647,0,0.0164067918624647,0,0,0.983593208137535
"H2","1919","04",1,0.010366819287615,0,0.010366819287615,0,0,0.989633180712385
"H2","1919","07",1,0.0208923527766255,0,0.0208923527766255,0,0,0.979107647223375
"H2","1919","10",1,0.021941832646224,0,0.021941832646224,0,0,0.978058167353776
"H2","1920","10",1,0.040989637545544,2.49472266066772e-05,0.040989637545544,0,2.49472266066772e-05,0.959010362454456
"H2","1921","10",1,0.0458245593617038,0,0.0458245593617038,0,0,0.954175440638296
"H2","1922","10",1,0.0081482625843567,0,0.0081482625843567,0,0,0.991851737415643
"H2","1924","01",1,0.0101290722299433,0,0.0101290722299433,0,0,0.989870927770057
"H2","1927","06",1,0.0640750609649711,0,0.0640750609649711,0,0,0.935924939035029
"H2","1928","08",1,0.0888365236948718,0,0.0888365236948718,0,0,0.911163476305128
"H2","1929","10",1,0.114982607386952,2.49472263162536e-05,0.114982607386952,0,2.49472263162536e-05,0.885017392613048
"H2","1930","09",1,0.106507955239263,0,0.106507955239263,0,0,0.893492044760737
"H2","1931","09",1,0.119533180716774,0,0.119533180716774,0,0,0.880466819283226
"H2","1932","10",1,0.186762099842398,0,0.186762099842398,0,0,0.813237900157602
"H2","1933","10",1,0.168727381805723,0,0.168727381805723,0,0,0.831272618194277
"H2","1934","10",1,0.134942622505302,7.48416728498582e-05,0.134942622505302,0,7.48416728498582e-05,0.865057377494698
"H2","1935","05",1,0.0382551722241929,0,0.0382551722241929,0,0,0.961744827775807
"H2","1935","10",1,0.0357925318299967,4.98944532133551e-05,0.0357925318299967,0,4.98944532133551e-05,0.964207468170003
"H2","1936","10",1,0.0477205584420658,0.000149683350346499,0.0477205584420658,0,0.000149683350346499,0.952279441557934
"H2","1937","10",1,0.0575157768923951,0.000301362480668629,0.0575157768923951,0,0.000301362480668629,0.942484223107605
"H2","1938","09",1,0.0844310883306609,0.000124736128386604,0.0844310883306609,0,0.000124736128386604,0.915568911669339
"H2","1940","01",1,0.0997390746162839,0,0.0997390746162839,0,0,0.900260925383716
"H2","1941","02",1,0.0995727215614789,0,0.0995727215614789,0,0,0.900427278438521
"H2","1942","01",1,0.0981999556502698,4.98944508899634e-05,0.0981999556502698,0,4.98944508899634e-05,0.90180004434973
"H2","1943","04",1,0.0800600950345142,4.98944485665718e-05,0.0800600950345142,0,4.98944485665718e-05,0.919939904965486
"H2","1943","11",1,0.0606156692203961,4.98944485665722e-05,0.0606156692203961,0,4.98944485665722e-05,0.939384330779604
"H2","1944","09",1,0.0690866739787404,4.98944505995396e-05,0.0690866739787404,0,4.98944505995396e-05,0.93091332602126
"H2","1945","09",1,0.0832649901441417,0.000124736123739821,0.0832649901441417,0,0.000124736123739821,0.916735009855858
"H2","1946","11",1,0.0997104153732384,2.49472266066774e-05,0.0997104153732384,0,2.49472266066774e-05,0.900289584626762
"H2","1948","01",1,0.0890310472158362,2.49472266066774e-05,0.0890310472158362,0,2.49472266066774e-05,0.910968952784164
"H2","1949","08",1,0.052709434634574,2.49472266066774e-05,0.052709434634574,0,2.49472266066774e-05,0.947290565365426
"H2","1950","11",1,0.0517445357777544,0,0.0517445357777544,0,0,0.948255464222246
"H2","1951","08",1,0.0231896928289066,0,0.0231896928289066,0,0,0.976810307171093
"H2","1952","09",1,0.0119963620105399,0,0.0119963620105399,0,0,0.98800363798946
"H2","1956","08",1,0.0140713823664022,4.98944485665729e-05,0.0140713823664022,0,4.98944485665729e-05,0.985928617633598
"H2","1957","08",1,0.0106878900745962,0,0.0106878900745962,0,0,0.989312109925404
"H2","1958","09",1,0.0347384617140722,0,0.0347384617140722,0,0,0.965261538285928
"H2","1959","09",1,0.0306121907272426,0,0.0306121907272426,0,0,0.969387809272757
"H2","1960","08",1,0.0539925801324746,0,0.0539925801324746,0,0,0.946007419867525
"H2","1961","09",1,0.0444206293501752,0,0.0444206293501752,0,0,0.955579370649825
"H2","1962","08",1,0.0818877186993214,0,0.0818877186993214,0,0,0.918112281300679
"H2","1965","08",1,0.0753600777933828,2.49472263162535e-05,0.0753600777933828,0,2.49472263162535e-05,0.924639922206617
"H2","1966","10",1,0.0675775415023526,0,0.0675775415023526,0,0,0.932422458497647
"H2","1967","09",1,0.0731133307298209,0,0.0731133307298209,0,0,0.926886669270179
"H2","1968","08",1,0.0598309293013886,0,0.0598309293013886,0,0,0.940169070698611
"H2","1969","09",1,0.0220056975289872,0.000349071547132472,0.0220056975289872,0,0.000349071547132472,0.977994302471013
"H2","1970","08",1,0.0154118965694028,4.98944508899638e-05,0.0154118965694028,0,4.98944508899638e-05,0.984588103430597
"H2","1971","07",1,0.0478298173175477,2.49472242832862e-05,0.0478298173175477,0,2.49472242832862e-05,0.952170182682452
"H2","1972","08",1,0.00489464551401575,0,0.00489464551401575,0,0,0.995105354485984
"H2","1973","08",1,0.0133347906093597,0.0503395081264785,0.0133347906093597,0,0.0503395081264785,0.98666520939064
"H2","1974","06",1,0.0471946609742261,0.0650069794834799,0.0471946609742261,0,0.0650069794834799,0.952805339025774
"H2","1975","08",1,0.0193864884198172,0.0918621680730845,0.0193864884198172,0,0.0918621680730845,0.980613511580183
"H2","1976","07",1,0.0112117817800436,0.0170713859532678,0.0112117817800436,0,0.0170713859532678,0.988788218219956
"H2","1977","07",1,0.0132005745362973,0.0233426193276309,0.0132005745362973,0,0.0233426193276309,0.986799425463703
"H2","1980","01",1,0.119626932396513,0,0.119626932396513,0,0,0.880373067603487
"H2","1995","10",1,0.228482981177335,0,0.18148704047436,0.149644658708395,0,0.771517018822665
"H2","2001","11",1,0.168082242656082,0,0,0.168082242656082,0,0.831917757343918
"H2","2006","11",0.969241390979206,0.346957073213731,0,0.00215420798096016,0.345286500375458,1,0.653042926786269
"H2","2011","10",0.990764644318445,0.56379980714317,0,0.00576969817207987,0.562903786724222,1,0.43620019285683
"H2","2016","09",0.973269190197127,0.271165806544534,0,7.8686720798673e-05,0.271087119823735,1,0.728834193455466
"H3","1915","06",1,0.0620104818555582,0,0.0620104818555582,0,0,0.937989518144442
"H3","1915","09",1,0.0561599842887466,0,0.0561599842887466,0,0,0.943840015711253
"H3","1916","05",1,0.0490229436765227,0,0.0490229436765227,0,0,0.950977056323477
"H3","1916","09",1,0.0288455112312,0.00112231580023968,0.0288455112312,0,0.00112231580023968,0.9711544887688
"H3","1917","06",1,0.00870009233279788,2.49403505615579e-05,0.00870009233279788,0,2.49403505615579e-05,0.991299907667202
"H3","1917","09",1,0.0196315578891256,0.00027434386314539,0.0196315578891256,0,0.00027434386314539,0.980368442110874
"H3","1919","04",1,0.0149030069925008,0,0.0149030069925008,0,0,0.985096993007499
"H3","1919","07",1,0.00775545156343002,0,0.00775545156343002,0,0,0.99224454843657
"H3","1919","10",1,0.0221230890128832,0,0.0221230890128832,0,0,0.977876910987117
"H3","1920","10",1,0.0335105041810432,0,0.0335105041810432,0,0,0.966489495818957
"H3","1921","10",1,0.0305773692740729,0,0.0305773692740729,0,0,0.969422630725927
"H3","1922","10",1,0.00373930685971784,0,0.00373930685971784,0,0,0.996260693140282
"H3","1927","06",1,0.019914870346435,0.000439099820752271,0.019914870346435,0,0.000439099820752271,0.980085129653565
"H3","1928","08",1,0.0353903581925989,0.000124701755130541,0.0353903581925989,0,0.000124701755130541,0.964609641807401
"H3","1929","10",1,0.0700564985504076,4.9880703445867e-05,0.0700564985504076,0,4.9880703445867e-05,0.929943501449592
"H3","1930","09",1,0.0715353366297286,2.49403505615579e-05,0.0715353366297286,0,2.49403505615579e-05,0.928464663370271
"H3","1931","08",1,0.0534637876350867,0,0.0534637876350867,0,0,0.946536212364913
"H3","1932","10",1,0.0580913600372228,0,0.0580913600372228,0,0,0.941908639962777
"H3","1933","10",1,0.0542654004266339,0,0.0542654004266339,0,0,0.945734599573366
"H3","1934","10",1,0.04413502387605,0,0.04413502387605,0,0,0.95586497612395
"H3","1935","05",1,0.0101000440808769,0,0.0101000440808769,0,0,0.989899955919123
"H3","1935","10",1,0.0131375793282258,0.000149642105692098,0.0131375793282258,0,0.000149642105692098,0.986862420671774
"H3","1936","10",1,0.0339000524904096,0.00125001039479548,0.0339000524904096,0,0.00125001039479548,0.96609994750959
"H3","1937","10",1,0.0579248383973646,0.000249403510261083,0.0579248383973646,0,0.000249403510261083,0.942075161602635
"H3","1938","09",1,0.0527997209426988,0.000249403509680392,0.0527997209426988,0,0.000249403509680392,0.947200279057301
"H3","1940","01",1,0.0721683326956924,2.49403505615582e-05,0.0721683326956924,0,2.49403505615582e-05,0.927831667304308
"H3","1941","02",1,0.0718142795022871,2.49403502712144e-05,0.0718142795022871,0,2.49403502712144e-05,0.928185720497713
"H3","1942","01",1,0.0845009522301768,7.48210516846739e-05,0.0845009522301768,0,7.48210516846739e-05,0.915499047769823
"H3","1943","04",1,0.074444074889234,4.98807011231163e-05,0.074444074889234,0,4.98807011231163e-05,0.925555925110766
"H3","1943","11",1,0.058622065830465,4.98807011231152e-05,0.058622065830465,0,4.98807011231152e-05,0.941377934169535
